"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"ENSG00000009413",14,11,20,3,7,9
"ENSG00000115163",8,14,10,2,7,10
"ENSG00000151726",43,42,23,75,25,9
"ENSG00000162402",13,10,29,15,26,8
"ENSG00000180353",114,324,264,133,111,102
"ENSG00000138385",126,227,84,151,136,152
"ENSG00000078369",100,134,137,94,125,47
"ENSG00000160714",113,128,121,75,98,20
"ENSG00000143437",12,20,23,21,27,6
"ENSG00000143569",75,112,76,51,42,13
"ENSG00000085433",10,6,10,6,9,3
"ENSG00000085662",45,121,142,85,84,200
"ENSG00000138081",31,25,33,11,29,47
"ENSG00000118855",33,42,65,16,24,9
"ENSG00000115840",33,48,91,26,28,9
"ENSG00000134852",3,3,24,3,3,1
"ENSG00000138095",109,175,93,115,171,105
"ENSG00000124406",18,21,33,1,3,18
"ENSG00000132196",16,46,36,25,20,12
"ENSG00000071082",961,1184,1251,957,1979,2866
"ENSG00000142583",13,10,32,8,28,16
"ENSG00000138496",14,27,27,9,5,1
"ENSG00000115204",27,41,61,19,22,9
"ENSG00000204859",13,18,21,7,12,28
"ENSG00000143198",88,87,82,98,79,141
"ENSG00000115919",80,95,55,15,17,8
"ENSG00000188859",7,4,33,8,3,14
"ENSG00000112249",12,35,29,12,13,8
"ENSG00000169251",55,68,52,32,52,5
"ENSG00000158435",48,97,50,19,25,18
"ENSG00000138032",18,41,34,18,14,13
"ENSG00000163607",25,23,29,3,6,29
"ENSG00000163166",36,69,46,29,41,73
"ENSG00000144136",38,30,29,15,17,5
"ENSG00000165097",9,15,35,6,11,5
"ENSG00000115539",61,76,78,110,93,176
"ENSG00000115904",15,10,43,3,10,9
"ENSG00000154222",22,23,34,20,16,5
"ENSG00000115232",21,33,52,20,41,1
"ENSG00000138760",4,9,14,6,7,7
"ENSG00000186283",29,39,61,41,33,7
"ENSG00000143256",64,122,93,45,24,90
"ENSG00000121644",10,6,18,6,5,9
"ENSG00000116857",39,34,32,24,24,24
"ENSG00000137965",21,17,31,2,6,20
"ENSG00000173193",45,61,54,11,12,17
"ENSG00000075420",11,8,32,11,25,3
"ENSG00000093217",2,3,39,2,1,3
"ENSG00000116852",7,5,16,3,7,7
"ENSG00000153914",51,33,29,16,33,14
"ENSG00000073282",1,6,14,3,2,7
"ENSG00000163110",11,15,34,6,13,9
"ENSG00000071967",11,27,7,29,40,17
"ENSG00000079785",113,129,88,54,90,77
"ENSG00000008130",36,56,47,36,29,19
"ENSG00000173226",31,41,52,6,10,5
"ENSG00000197872",3,4,40,21,19,19
"ENSG00000171603",27,32,27,16,25,16
"ENSG00000112365",15,13,16,4,5,9
"ENSG00000085840",5,17,12,12,4,9
"ENSG00000151092",17,26,41,16,16,13
"ENSG00000115216",167,166,167,71,105,71
"ENSG00000143761",188,356,254,135,197,9
"ENSG00000177628",14,24,66,18,18,59
"ENSG00000143799",185,322,191,198,150,52
"ENSG00000158864",66,131,104,53,75,69
"ENSG00000121579",57,46,24,15,25,12
"ENSG00000169116",8,15,26,2,2,4
"ENSG00000143776",8,8,14,4,3,13
"ENSG00000132405",15,17,33,6,14,8
"ENSG00000158769",40,31,78,15,26,1
"ENSG00000124596",13,20,34,14,21,24
"ENSG00000037474",70,96,76,22,35,10
"ENSG00000114491",33,64,38,30,20,50
"ENSG00000115594",20,10,23,5,10,11
"ENSG00000134324",20,15,33,12,16,9
"ENSG00000138768",51,76,77,39,58,6
"ENSG00000131558",13,27,34,9,11,3
"ENSG00000171608",57,64,52,31,44,9
"ENSG00000114942",464,961,1274,433,529,1051
"ENSG00000115459",3,6,4,5,7,7
"ENSG00000198301",62,63,35,36,53,14
"ENSG00000143106",163,296,241,107,84,405
"ENSG00000152256",7,8,26,3,3,3
"ENSG00000136709",30,38,33,13,22,22
"ENSG00000076242",24,38,58,12,13,18
"ENSG00000075884",46,75,52,18,27,28
"ENSG00000115306",129,133,67,11,9,3
"ENSG00000163795",8,7,31,32,39,125
"ENSG00000065802",9,14,4,11,7,16
"ENSG00000058804",7,21,34,8,9,6
"ENSG00000168374",168,242,178,71,122,23
"ENSG00000169241",26,26,37,25,38,9
"ENSG00000081721",30,30,13,22,48,23
"ENSG00000126524",71,74,108,47,33,28
"ENSG00000162650",9,4,1,3,13,7
"ENSG00000083720",23,67,34,42,53,32
"ENSG00000132423",10,14,12,10,16,23
"ENSG00000163029",25,34,52,28,37,39
"ENSG00000113368",53,129,71,34,45,9
"ENSG00000121879",28,24,54,7,19,5
"ENSG00000176444",43,43,30,21,37,40
"ENSG00000177917",17,30,62,14,15,13
"ENSG00000008277",7,8,29,2,1,12
"ENSG00000186854",431,678,757,2,1,15
"ENSG00000130939",15,26,37,8,9,12
"ENSG00000143924",18,25,42,13,19,9
"ENSG00000134748",78,95,46,53,61,62
"ENSG00000112367",10,10,43,5,5,22
"ENSG00000163918",37,78,38,26,43,58
"ENSG00000171735",24,21,26,9,7,50
"ENSG00000160767",11,16,15,2,9,3
"ENSG00000173692",67,128,114,63,46,150
"ENSG00000144674",27,22,74,14,18,5
"ENSG00000079263",9,20,52,37,17,21
"ENSG00000115486",5,4,20,4,3,3
"ENSG00000124275",24,27,23,11,22,1
"ENSG00000109534",39,79,20,23,37,45
"ENSG00000153015",23,41,32,19,22,28
"ENSG00000072682",8,7,23,37,26,84
"ENSG00000116133",88,115,67,33,26,11
"ENSG00000171612",30,28,40,5,9,14
"ENSG00000187091",2,3,14,1,3,16
"ENSG00000079246",230,500,361,155,156,135
"ENSG00000065135",87,123,74,40,78,10
"ENSG00000116221",54,118,64,62,65,281
"ENSG00000136059",4,6,8,3,3,12
"ENSG00000113522",32,54,50,17,16,14
"ENSG00000183696",21,14,33,9,8,47
"ENSG00000204084",11,22,53,13,15,5
"ENSG00000136068",14,11,26,3,2,4
"ENSG00000132185",11,31,109,3,9,9
"ENSG00000157077",4,5,15,12,7,5
"ENSG00000183431",119,189,67,54,78,70
"ENSG00000113812",19,28,29,7,20,9
"ENSG00000172456",2,5,14,6,3,19
"ENSG00000059588",12,23,41,16,16,28
"ENSG00000118193",2,9,14,3,3,3
"ENSG00000054267",25,21,32,10,22,5
"ENSG00000160049",18,26,50,17,24,9
"ENSG00000120948",59,84,82,59,28,12
"ENSG00000105875",37,52,25,7,10,24
"ENSG00000115970",7,13,33,9,8,35
"ENSG00000011426",3,9,15,3,2,23
"ENSG00000164244",13,21,20,13,13,7
"ENSG00000138744",7,13,53,11,7,11
"ENSG00000143149",31,73,28,54,49,1
"ENSG00000136280",30,56,42,23,24,26
"ENSG00000169919",26,29,24,4,11,9
"ENSG00000183763",4,11,9,3,3,21
"ENSG00000078618",66,90,91,41,57,60
"ENSG00000143774",49,82,20,9,21,67
"ENSG00000206503",341,375,440,9,22,158
"ENSG00000163584",191,282,322,234,147,713
"ENSG00000163161",56,52,37,23,41,45
"ENSG00000162688",11,12,31,9,15,9
"ENSG00000116954",46,65,55,41,23,27
"ENSG00000013288",6,10,11,5,9,3
"ENSG00000162889",80,74,78,44,72,16
"ENSG00000143486",43,105,83,72,83,29
"ENSG00000115414",1,2,11,4,7,4
"ENSG00000009307",278,255,283,138,257,35
"ENSG00000117090",92,105,170,35,96,23
"ENSG00000116752",58,90,124,24,34,22
"ENSG00000175309",12,14,14,2,4,26
"ENSG00000163131",125,145,76,19,53,9
"ENSG00000168538",15,28,42,16,21,6
"ENSG00000198700",20,28,14,14,16,42
"ENSG00000162980",39,39,16,38,36,6
"ENSG00000143224",12,19,30,4,7,28
"ENSG00000150753",242,425,227,165,133,164
"ENSG00000112855",28,32,32,26,47,15
"ENSG00000162408",11,9,60,10,9,9
"ENSG00000075142",77,238,180,158,88,313
"ENSG00000115020",17,12,41,7,13,5
"ENSG00000143740",9,14,38,5,12,19
"ENSG00000065548",114,144,70,60,78,16
"ENSG00000196290",23,30,3,21,12,9
"ENSG00000145088",11,46,32,15,8,32
"ENSG00000114573",34,44,39,14,24,3
"ENSG00000112972",66,87,79,33,36,15
"ENSG00000138036",23,21,46,10,16,21
"ENSG00000135916",147,151,183,84,78,27
"ENSG00000183386",6,9,27,6,17,6
"ENSG00000176407",85,74,96,53,47,27
"ENSG00000122406",1206,1427,2069,863,1074,1116
"ENSG00000113597",10,18,26,12,14,18
"ENSG00000014824",25,56,42,19,28,3
"ENSG00000143575",88,115,74,87,79,164
"ENSG00000115145",11,16,31,7,7,13
"ENSG00000091317",28,53,81,29,102,11
"ENSG00000163162",51,38,25,8,23,16
"ENSG00000138375",13,27,24,6,12,16
"ENSG00000124795",85,172,63,46,69,16
"ENSG00000121310",7,4,28,4,11,19
"ENSG00000122545",202,213,204,91,97,21
"ENSG00000142655",13,13,30,6,12,3
"ENSG00000143418",63,64,27,65,77,10
"ENSG00000026751",155,181,192,51,55,9
"ENSG00000151725",8,40,61,7,9,13
"ENSG00000155849",25,53,58,9,15,6
"ENSG00000143252",83,98,85,31,42,5
"ENSG00000138698",22,29,24,15,18,14
"ENSG00000003402",59,73,95,34,38,52
"ENSG00000122435",13,22,21,6,13,9
"ENSG00000123505",69,93,60,28,22,10
"ENSG00000064651",16,15,23,7,8,3
"ENSG00000144635",48,52,27,16,22,28
"ENSG00000134744",13,11,31,7,14,10
"ENSG00000142784",25,30,51,26,33,14
"ENSG00000183520",70,97,49,34,39,17
"ENSG00000173905",21,30,27,4,9,1
"ENSG00000054282",3,13,20,4,7,17
"ENSG00000117091",366,309,568,38,32,56
"ENSG00000198589",10,19,27,9,9,14
"ENSG00000213949",14,8,13,28,22,14
"ENSG00000162885",9,8,36,9,9,69
"ENSG00000117360",39,54,70,20,24,5
"ENSG00000213281",80,56,58,18,50,8
"ENSG00000143669",8,3,26,5,10,11
"ENSG00000138757",65,81,41,27,50,10
"ENSG00000163214",13,13,28,6,9,13
"ENSG00000134242",12,13,23,7,10,7
"ENSG00000174720",41,58,61,26,26,53
"ENSG00000163611",7,14,19,4,7,1
"ENSG00000162869",16,24,58,17,10,11
"ENSG00000143228",10,34,32,3,4,50
"ENSG00000116793",12,15,21,5,7,11
"ENSG00000163104",24,32,38,9,21,5
"ENSG00000138363",109,298,142,78,89,69
"ENSG00000091483",64,193,65,35,40,34
"ENSG00000143612",121,112,194,35,44,34
"ENSG00000152969",2,4,18,1,1,16
"ENSG00000163349",17,17,24,6,17,1
"ENSG00000068724",14,27,34,7,7,7
"ENSG00000059691",16,27,43,11,9,11
"ENSG00000143801",11,12,25,6,9,12
"ENSG00000196504",85,103,54,52,74,30
"ENSG00000115526",7,5,20,9,9,7
"ENSG00000123843",10,2,18,5,15,5
"ENSG00000138750",45,53,34,26,43,22
"ENSG00000117362",88,123,84,35,46,6
"ENSG00000138050",11,10,14,3,5,8
"ENSG00000137996",33,65,61,22,19,15
"ENSG00000144848",90,101,68,34,57,21
"ENSG00000196352",115,82,67,37,81,17
"ENSG00000143374",26,35,38,13,19,16
"ENSG00000116171",25,35,57,24,33,24
"ENSG00000182552",13,27,50,15,12,3
"ENSG00000077097",57,98,76,67,80,26
"ENSG00000122547",5,2,22,6,5,1
"ENSG00000132424",80,52,45,25,42,13
"ENSG00000068878",43,37,36,17,26,6
"ENSG00000186432",73,71,52,23,47,4
"ENSG00000162384",32,26,40,5,16,32
"ENSG00000170248",74,75,118,29,50,9
"ENSG00000138430",145,183,156,95,68,17
"ENSG00000008952",46,68,66,25,38,33
"ENSG00000197780",21,16,38,10,42,12
"ENSG00000160710",60,86,75,35,43,5
"ENSG00000116521",67,107,78,41,40,40
"ENSG00000115207",31,57,47,21,32,17
"ENSG00000004534",53,46,84,15,22,41
"ENSG00000093167",15,20,27,16,28,21
"ENSG00000077380",59,71,59,32,50,31
"ENSG00000134371",42,48,46,14,29,12
"ENSG00000157193",10,13,18,4,9,4
"ENSG00000174780",68,104,62,45,55,11
"ENSG00000151414",10,23,40,9,22,8
"ENSG00000135596",59,43,41,22,21,71
"ENSG00000104613",15,26,37,11,16,17
"ENSG00000116016",8,2,18,4,10,4
"ENSG00000151883",32,23,16,16,13,7
"ENSG00000132356",19,17,25,8,14,10
"ENSG00000164902",34,42,22,22,26,13
"ENSG00000117528",15,16,47,9,14,19
"ENSG00000137218",4,3,15,2,4,4
"ENSG00000142657",220,204,176,82,117,48
"ENSG00000114013",30,60,86,21,22,28
"ENSG00000186517",29,46,26,27,29,19
"ENSG00000047315",120,113,86,47,50,18
"ENSG00000138002",3,3,27,2,5,9
"ENSG00000172939",44,30,26,23,31,3
"ENSG00000117505",94,85,92,57,30,17
"ENSG00000163463",65,64,14,28,60,147
"ENSG00000169567",161,169,408,109,133,773
"ENSG00000117543",19,41,68,16,14,4
"ENSG00000137936",2,2,18,1,3,18
"ENSG00000173207",42,74,54,20,28,180
"ENSG00000042493",85,134,29,6,21,109
"ENSG00000118217",33,43,41,12,19,11
"ENSG00000115234",53,117,113,36,42,16
"ENSG00000163946",19,29,19,19,21,7
"ENSG00000168275",36,36,55,12,16,58
"ENSG00000178988",48,58,50,3,48,9
"ENSG00000124789",40,48,26,16,34,7
"ENSG00000189283",9,9,14,3,4,11
"ENSG00000133398",95,68,50,18,22,19
"ENSG00000172239",122,126,76,39,57,53
"ENSG00000143207",44,37,69,14,33,57
"ENSG00000138398",44,54,64,17,23,24
"ENSG00000162882",14,12,21,9,11,26
"ENSG00000134318",8,10,16,5,13,4
"ENSG00000114023",106,160,109,95,115,265
"ENSG00000151914",17,20,55,4,2,7
"ENSG00000204713",43,32,12,33,44,29
"ENSG00000113240",18,15,33,7,11,14
"ENSG00000164402",26,16,42,12,27,24
"ENSG00000095002",19,75,45,16,16,10
"ENSG00000115310",84,71,64,55,46,16
"ENSG00000084774",26,49,28,24,28,59
"ENSG00000197894",75,138,72,74,83,64
"ENSG00000134480",39,49,24,25,35,53
"ENSG00000170266",30,33,43,23,35,12
"ENSG00000158773",37,27,53,19,33,15
"ENSG00000168438",25,28,14,12,28,5
"ENSG00000163681",18,18,28,10,16,8
"ENSG00000112996",82,77,32,21,27,8
"ENSG00000170035",42,57,58,51,39,26
"ENSG00000188986",33,54,16,19,25,17
"ENSG00000112592",31,36,27,5,18,27
"ENSG00000178425",47,117,83,13,16,34
"ENSG00000114993",22,24,13,5,14,251
"ENSG00000170860",68,94,119,40,47,138
"ENSG00000171109",71,59,39,22,39,8
"ENSG00000112679",47,37,43,11,14,19
"ENSG00000104331",10,15,36,11,14,16
"ENSG00000154978",40,43,42,38,41,13
"ENSG00000112305",21,22,56,19,21,6
"ENSG00000113161",65,92,57,32,34,9
"ENSG00000127824",34,115,110,7,34,7
"ENSG00000075292",36,41,39,16,27,53
"ENSG00000165802",41,40,80,11,28,14
"ENSG00000198218",26,64,34,26,40,11
"ENSG00000198380",50,73,35,8,25,7
"ENSG00000077044",7,15,20,3,3,2
"ENSG00000115318",11,10,29,2,4,14
"ENSG00000175054",8,14,36,5,4,7
"ENSG00000164889",34,34,24,14,26,54
"ENSG00000104325",25,66,87,36,37,36
"ENSG00000135052",12,14,6,22,10,30
"ENSG00000071127",165,314,188,120,188,116
"ENSG00000116353",13,16,34,11,12,27
"ENSG00000051382",8,16,30,4,7,9
"ENSG00000163932",129,103,130,23,27,19
"ENSG00000198612",52,53,34,23,28,12
"ENSG00000175792",45,114,85,63,40,120
"ENSG00000151465",131,202,158,57,70,101
"ENSG00000164506",6,6,26,3,9,7
"ENSG00000130349",7,18,52,11,13,68
"ENSG00000126432",182,266,278,78,122,1543
"ENSG00000116127",4,5,14,9,3,12
"ENSG00000127191",21,34,31,6,10,11
"ENSG00000009335",39,45,53,19,22,3
"ENSG00000137274",5,11,18,9,4,2
"ENSG00000144034",24,36,26,15,20,83
"ENSG00000116514",20,24,34,26,53,33
"ENSG00000176623",33,37,56,19,11,28
"ENSG00000181090",25,31,30,12,16,14
"ENSG00000143578",10,10,22,4,16,13
"ENSG00000058091",6,11,17,3,5,3
"ENSG00000170242",40,31,78,18,43,10
"ENSG00000010256",134,119,89,76,90,304
"ENSG00000085719",46,35,26,16,38,4
"ENSG00000198721",26,14,38,26,17,16
"ENSG00000137285",52,88,1,3,2,3
"ENSG00000261796",51,73,49,26,45,22
"ENSG00000221978",56,54,50,24,34,13
"ENSG00000005483",27,20,34,10,19,16
"ENSG00000049860",46,58,66,76,61,132
"ENSG00000006607",5,7,27,3,4,11
"ENSG00000147416",62,56,57,37,54,38
"ENSG00000146143",9,28,24,4,10,9
"ENSG00000107242",6,20,58,50,47,13
"ENSG00000170854",32,28,31,24,19,11
"ENSG00000040341",11,18,30,5,8,3
"ENSG00000104320",66,73,70,21,28,7
"ENSG00000116754",108,86,90,47,72,19
"ENSG00000197265",36,80,65,33,39,46
"ENSG00000122678",6,9,36,3,9,4
"ENSG00000163728",23,15,39,7,22,4
"ENSG00000123124",23,20,42,12,16,20
"ENSG00000115274",20,26,24,22,28,5
"ENSG00000129691",16,32,34,22,16,5
"ENSG00000037637",11,14,28,5,10,6
"ENSG00000133606",37,58,60,26,44,9
"ENSG00000132432",124,142,55,73,104,501
"ENSG00000135930",44,43,88,43,31,86
"ENSG00000114446",20,11,51,17,14,32
"ENSG00000165629",174,265,188,113,101,118
"ENSG00000133739",2,9,28,4,5,28
"ENSG00000113312",106,142,120,49,76,23
"ENSG00000114416",105,142,109,75,115,49
"ENSG00000196182",34,20,36,9,24,6
"ENSG00000143862",63,37,33,16,28,3
"ENSG00000146063",8,8,34,3,9,2
"ENSG00000168066",149,156,112,76,107,9
"ENSG00000134452",34,56,66,26,28,19
"ENSG00000106993",35,29,71,7,13,14
"ENSG00000048740",25,29,58,22,45,1
"ENSG00000138758",60,87,39,34,41,4
"ENSG00000109618",9,9,13,3,8,6
"ENSG00000198898",66,127,45,46,70,4
"ENSG00000122085",15,21,64,11,10,4
"ENSG00000106635",45,38,56,28,22,3
"ENSG00000115364",21,33,106,27,35,4
"ENSG00000168071",37,26,6,11,22,173
"ENSG00000116863",25,35,60,13,23,28
"ENSG00000120333",66,34,136,40,67,127
"ENSG00000145907",133,188,108,98,113,28
"ENSG00000248672",42,76,58,26,16,9
"ENSG00000255330",9,5,18,2,3,3
"ENSG00000034693",38,41,46,11,16,9
"ENSG00000142327",17,47,41,9,17,10
"ENSG00000126698",176,211,253,67,90,29
"ENSG00000080819",29,36,94,84,48,7
"ENSG00000148291",20,19,15,31,16,189
"ENSG00000127054",52,61,44,39,45,78
"ENSG00000137171",19,21,23,6,13,15
"ENSG00000124357",76,70,120,33,27,71
"ENSG00000065328",5,18,24,4,5,17
"ENSG00000070061",30,30,43,17,32,11
"ENSG00000114268",5,2,12,3,2,3
"ENSG00000204178",30,22,31,10,27,9
"ENSG00000005436",8,14,60,3,8,12
"ENSG00000093144",26,50,54,37,26,18
"ENSG00000154822",8,14,48,7,17,10
"ENSG00000106330",6,10,1,10,9,41
"ENSG00000198730",43,57,51,21,32,14
"ENSG00000169288",51,59,64,31,22,43
"ENSG00000115657",30,27,69,7,12,11
"ENSG00000164953",6,4,14,3,5,9
"ENSG00000115307",137,172,228,54,75,102
"ENSG00000136536",33,43,27,13,25,5
"ENSG00000134308",204,395,275,181,110,12
"ENSG00000150867",46,77,98,16,26,9
"ENSG00000135597",36,41,51,18,32,23
"ENSG00000161057",146,193,92,77,68,65
"ENSG00000126070",9,7,24,2,4,1
"ENSG00000136279",19,74,58,35,35,37
"ENSG00000134470",12,9,22,3,2,12
"ENSG00000116717",21,27,47,7,44,23
"ENSG00000149809",14,20,17,15,19,100
"ENSG00000117751",38,58,46,30,33,13
"ENSG00000106443",13,22,42,10,13,53
"ENSG00000104660",30,40,64,17,23,58
"ENSG00000091527",50,64,68,25,25,14
"ENSG00000172354",176,192,78,87,135,177
"ENSG00000184178",16,37,21,10,5,13
"ENSG00000111877",19,20,20,11,7,22
"ENSG00000186918",7,7,10,2,8,4
"ENSG00000120549",4,5,37,7,21,8
"ENSG00000133706",41,78,77,47,54,28
"ENSG00000047932",11,11,44,9,12,13
"ENSG00000116747",32,17,44,12,19,5
"ENSG00000164815",24,43,60,9,17,4
"ENSG00000156508",3140,2562,10086,3978,4429,2853
"ENSG00000158467",11,11,29,4,8,3
"ENSG00000187736",14,12,15,3,9,9
"ENSG00000122674",70,110,39,36,41,37
"ENSG00000158109",38,45,19,26,21,32
"ENSG00000133065",2,3,25,3,4,3
"ENSG00000116791",74,119,123,37,42,9
"ENSG00000164050",14,7,22,3,5,5
"ENSG00000135541",3,2,17,3,3,7
"ENSG00000147586",14,24,59,8,9,8
"ENSG00000120217",50,25,37,5,14,9
"ENSG00000147996",52,49,49,17,13,51
"ENSG00000085998",22,31,47,16,19,10
"ENSG00000112297",78,102,121,60,31,17
"ENSG00000096070",5,4,13,3,8,8
"ENSG00000164346",116,199,144,96,130,184
"ENSG00000133789",65,105,80,54,76,23
"ENSG00000119969",13,38,35,15,9,19
"ENSG00000138182",8,14,32,7,8,7
"ENSG00000159685",9,6,11,4,3,21
"ENSG00000119396",35,35,47,34,46,32
"ENSG00000131381",4,3,18,2,5,4
"ENSG00000131507",13,22,28,24,46,40
"ENSG00000134058",67,52,29,27,22,17
"ENSG00000171862",82,112,84,34,42,20
"ENSG00000163939",7,9,19,8,9,4
"ENSG00000126709",16,16,8,3,6,24
"ENSG00000122218",98,116,96,54,82,15
"ENSG00000144837",76,41,37,3,48,14
"ENSG00000171453",58,77,75,30,33,44
"ENSG00000142632",2,3,22,4,3,19
"ENSG00000066557",23,34,25,15,22,2
"ENSG00000055070",37,33,46,22,32,31
"ENSG00000107290",16,25,40,8,9,12
"ENSG00000183049",23,21,63,5,16,9
"ENSG00000177479",24,32,32,17,20,36
"ENSG00000197070",12,24,22,4,9,15
"ENSG00000160075",218,216,142,70,64,85
"ENSG00000132394",9,24,43,9,6,16
"ENSG00000162729",7,15,18,7,9,81
"ENSG00000110047",78,145,109,27,52,11
"ENSG00000137547",75,108,69,48,36,47
"ENSG00000035681",63,43,45,25,32,6
"ENSG00000105819",74,113,69,41,61,48
"ENSG00000135521",68,69,39,32,36,12
"ENSG00000115750",13,14,34,3,4,5
"ENSG00000173465",6,29,9,13,21,53
"ENSG00000161013",114,55,63,32,28,18
"ENSG00000163714",78,76,49,25,45,30
"ENSG00000137449",9,6,42,9,9,7
"ENSG00000127914",12,14,17,4,8,12
"ENSG00000114902",96,156,185,65,62,42
"ENSG00000133872",62,65,81,28,75,21
"ENSG00000196154",71,67,94,2,28,644
"ENSG00000070669",74,159,62,67,48,80
"ENSG00000080822",47,56,86,19,29,17
"ENSG00000180488",4,4,31,3,3,11
"ENSG00000158941",48,75,45,34,52,13
"ENSG00000170525",29,16,20,37,47,8
"ENSG00000175606",20,28,12,14,10,9
"ENSG00000155099",15,13,25,5,8,9
"ENSG00000069849",124,172,98,57,68,45
"ENSG00000113272",26,50,43,25,28,17
"ENSG00000163565",64,101,57,48,46,30
"ENSG00000066855",12,20,51,4,4,9
"ENSG00000091490",8,20,50,4,6,6
"ENSG00000169972",7,11,30,3,4,18
"ENSG00000163931",238,320,232,140,152,201
"ENSG00000135912",18,14,56,7,13,8
"ENSG00000147471",40,53,29,17,20,9
"ENSG00000044459",2,2,41,3,2,12
"ENSG00000172053",134,186,97,133,136,98
"ENSG00000138767",3,6,22,7,16,7
"ENSG00000123485",3,14,16,6,3,60
"ENSG00000084623",205,349,340,143,115,159
"ENSG00000137168",28,72,49,56,28,6
"ENSG00000164430",14,29,12,11,5,9
"ENSG00000168476",14,39,12,3,12,14
"ENSG00000116871",55,51,49,30,46,28
"ENSG00000248592",10,9,30,4,7,13
"ENSG00000105835",203,154,96,40,102,45
"ENSG00000078900",4,8,12,2,10,2
"ENSG00000113621",13,39,37,12,9,11
"ENSG00000186625",21,29,20,12,16,32
"ENSG00000145293",27,54,32,27,22,17
"ENSG00000119403",9,24,20,4,11,52
"ENSG00000136271",79,101,98,47,56,136
"ENSG00000124831",26,36,36,11,18,5
"ENSG00000048544",50,61,78,27,30,59
"ENSG00000213199",2,1,16,2,1,20
"ENSG00000196843",30,45,21,13,22,14
"ENSG00000133056",12,12,25,9,9,4
"ENSG00000121766",21,24,32,16,27,23
"ENSG00000138756",17,28,32,5,9,16
"ENSG00000078081",44,38,68,28,22,1
"ENSG00000105821",49,43,41,18,30,12
"ENSG00000184588",17,20,40,2,28,7
"ENSG00000119203",45,94,57,34,47,94
"ENSG00000086232",49,92,95,43,33,13
"ENSG00000161904",38,34,17,17,34,2
"ENSG00000142864",300,502,247,226,251,168
"ENSG00000113583",61,58,28,14,36,6
"ENSG00000119139",74,70,35,13,22,11
"ENSG00000113163",24,28,8,11,15,2
"ENSG00000115761",36,39,38,20,27,27
"ENSG00000117153",19,27,37,25,25,16
"ENSG00000017260",65,93,88,22,34,9
"ENSG00000162300",21,33,7,9,16,20
"ENSG00000173660",278,283,283,93,100,624
"ENSG00000133597",15,14,41,5,10,12
"ENSG00000163312",9,9,20,3,4,13
"ENSG00000111832",97,78,81,30,44,152
"ENSG00000136560",70,90,87,51,61,30
"ENSG00000197081",43,32,46,12,23,5
"ENSG00000162623",67,66,79,20,22,19
"ENSG00000116885",3,2,16,3,5,5
"ENSG00000121774",146,186,103,106,142,15
"ENSG00000240303",8,13,25,6,6,15
"ENSG00000143543",205,146,214,40,66,273
"ENSG00000197756",705,1324,2276,1465,1429,4616
"ENSG00000119402",23,30,18,19,19,9
"ENSG00000118503",133,116,178,76,131,8
"ENSG00000134460",8,5,52,2,7,87
"ENSG00000020633",27,62,20,9,41,9
"ENSG00000031081",12,17,47,5,11,9
"ENSG00000096060",23,54,32,7,11,4
"ENSG00000164975",27,32,28,12,17,11
"ENSG00000168385",81,104,141,59,90,11
"ENSG00000126067",197,216,265,125,127,356
"ENSG00000004399",2,2,24,2,7,1
"ENSG00000119844",89,55,37,19,24,16
"ENSG00000198624",36,39,39,32,32,10
"ENSG00000089597",60,92,67,60,79,10
"ENSG00000131370",8,17,24,11,18,7
"ENSG00000163902",117,191,101,57,69,55
"ENSG00000146802",7,6,13,7,4,8
"ENSG00000106123",3,2,1,3,2,86
"ENSG00000146909",11,18,42,11,14,11
"ENSG00000055147",13,16,24,16,20,6
"ENSG00000106554",55,65,142,35,70,11
"ENSG00000066651",20,22,37,9,16,2
"ENSG00000117139",10,5,16,7,12,3
"ENSG00000122565",144,193,139,60,101,142
"ENSG00000086475",25,63,56,34,25,13
"ENSG00000113845",18,44,40,3,14,10
"ENSG00000162613",93,189,98,78,68,17
"ENSG00000148484",51,100,65,42,51,9
"ENSG00000134684",114,136,147,59,62,67
"ENSG00000115649",66,85,62,18,28,4
"ENSG00000158710",442,467,749,475,421,268
"ENSG00000205268",6,8,24,3,18,1
"ENSG00000145736",29,70,38,14,18,19
"ENSG00000112695",83,122,139,99,112,634
"ENSG00000120158",38,37,15,27,17,41
"ENSG00000124588",3,6,25,2,2,26
"ENSG00000058453",2,2,1,1,1,3
"ENSG00000084090",94,93,108,63,71,16
"ENSG00000121022",55,74,127,62,77,107
"ENSG00000064999",4,4,21,3,3,9
"ENSG00000132182",29,65,37,8,14,6
"ENSG00000127481",37,38,54,14,20,17
"ENSG00000146834",93,102,108,20,47,76
"ENSG00000116198",18,14,22,5,16,10
"ENSG00000117682",17,18,73,8,10,9
"ENSG00000147364",19,26,31,3,7,13
"ENSG00000166452",11,18,15,6,11,15
"ENSG00000113048",21,39,52,23,38,9
"ENSG00000106348",18,36,22,20,12,22
"ENSG00000112335",104,97,96,61,45,20
"ENSG00000231925",34,58,22,28,28,1
"ENSG00000159348",28,7,44,10,20,21
"ENSG00000163870",37,42,29,40,29,33
"ENSG00000130024",30,35,25,26,41,28
"ENSG00000059378",23,13,12,6,5,15
"ENSG00000083896",69,55,46,16,40,6
"ENSG00000106105",163,167,193,65,119,167
"ENSG00000078070",15,30,69,18,26,18
