"GM18558","GM18960","GM19240","Judith","Leo","Maryke"
"ENSG00000143297",6,6,28,14,9,12
"ENSG00000165861",22,13,30,27,14,11
"ENSG00000170946",8,6,37,14,7,13
"ENSG00000243708",6,6,1,18,5,6
"ENSG00000107581",128,153,113,169,171,92
"ENSG00000013275",131,190,169,286,161,121
"ENSG00000163874",21,17,12,29,25,13
"ENSG00000179958",102,83,144,93,48,19
"ENSG00000137193",14,15,30,109,41,51
"ENSG00000087995",25,30,10,51,36,13
"ENSG00000101596",19,27,36,21,14,15
"ENSG00000134900",35,51,35,60,29,20
"ENSG00000197448",75,85,108,87,56,24
"ENSG00000103257",74,45,33,43,41,13
"ENSG00000148835",2,7,12,11,4,6
"ENSG00000169710",32,71,11,53,31,5
"ENSG00000121691",20,60,47,54,31,34
"ENSG00000155096",162,159,96,249,202,140
"ENSG00000178950",26,34,34,45,34,11
"ENSG00000150995",15,13,25,22,17,15
"ENSG00000169519",5,7,24,5,4,5
"ENSG00000100814",52,55,61,29,26,2
"ENSG00000119943",4,3,7,17,4,5
"ENSG00000148356",20,20,28,20,6,7
"ENSG00000205323",146,134,139,150,93,80
"ENSG00000111412",16,24,26,54,20,14
"ENSG00000138382",45,75,72,56,21,46
"ENSG00000133789",65,105,80,160,123,79
"ENSG00000066136",25,36,23,32,17,14
"ENSG00000127337",21,43,12,60,17,34
"ENSG00000154124",23,19,36,51,37,31
"ENSG00000076003",27,111,36,84,15,35
"ENSG00000154265",33,22,41,30,26,27
"ENSG00000119333",21,73,23,42,11,12
"ENSG00000136888",56,65,58,100,45,19
"ENSG00000164080",9,7,16,13,6,10
"ENSG00000100442",80,201,233,237,85,107
"ENSG00000186300",3,1,42,5,1,7
"ENSG00000148229",49,38,34,52,16,18
"ENSG00000072803",21,20,13,41,37,20
"ENSG00000089351",27,48,20,54,20,13
"ENSG00000167112",43,46,27,27,19,19
"ENSG00000213339",35,50,35,53,19,18
"ENSG00000160014",200,220,277,361,147,211
"ENSG00000127947",30,24,34,81,30,17
"ENSG00000178999",13,37,41,15,3,10
"ENSG00000165240",4,4,17,10,5,10
"ENSG00000162222",25,37,41,72,40,42
"ENSG00000134874",1,3,16,4,3,12
"ENSG00000167881",71,89,77,139,75,79
"ENSG00000175634",31,53,42,61,24,31
"ENSG00000165097",9,15,35,20,6,11
"ENSG00000180233",19,20,15,27,14,5
"ENSG00000110074",15,28,41,33,15,26
"ENSG00000174442",14,39,21,14,6,13
"ENSG00000124942",11,5,2,4,3,9
"ENSG00000007202",33,47,49,84,33,31
"ENSG00000130653",2,2,17,3,2,1
"ENSG00000059122",4,9,17,14,6,7
"ENSG00000168010",14,18,25,18,3,11
"ENSG00000159899",10,4,25,15,10,9
"ENSG00000196290",23,30,3,15,9,17
"ENSG00000177455",120,112,95,75,67,34
"ENSG00000138623",88,116,120,158,64,95
"ENSG00000131584",11,12,16,15,4,4
"ENSG00000153046",14,24,13,26,19,5
"ENSG00000115211",30,40,48,66,31,20
"ENSG00000135452",96,77,88,69,37,24
"ENSG00000088205",82,113,77,92,54,36
"ENSG00000166526",8,8,55,13,11,12
"ENSG00000106348",18,36,22,48,14,5
"ENSG00000122550",9,13,18,15,6,9
"ENSG00000059728",6,9,37,12,2,19
"ENSG00000161904",38,34,17,37,29,17
"ENSG00000090447",11,31,34,7,5,13
"ENSG00000128891",44,58,42,24,15,17
"ENSG00000067177",2,2,13,3,2,7
"ENSG00000196419",283,547,387,604,276,286
"ENSG00000155744",2,4,44,6,5,12
"ENSG00000057935",18,21,36,34,18,15
"ENSG00000157500",30,36,31,51,34,14
"ENSG00000129933",17,21,13,28,17,10
"ENSG00000155465",9,5,26,6,3,9
"ENSG00000129925",21,33,10,10,7,1
"ENSG00000154978",40,43,42,58,37,22
"ENSG00000136950",76,106,40,85,43,41
"ENSG00000196323",13,9,36,21,9,32
"ENSG00000078487",3,3,15,5,2,9
"ENSG00000151445",14,23,47,30,20,21
"ENSG00000129083",103,149,166,216,138,95
"ENSG00000047578",6,6,28,9,6,4
"ENSG00000144535",7,11,36,14,5,4
"ENSG00000129534",16,30,37,20,10,13
"ENSG00000100823",110,194,196,92,58,44
"ENSG00000186918",7,7,10,4,4,2
"ENSG00000148908",83,115,106,40,33,32
"ENSG00000104881",1,3,1,2,2,2
"ENSG00000140682",10,16,11,5,2,11
"ENSG00000170275",24,45,76,30,7,6
"ENSG00000182446",37,46,92,67,41,35
"ENSG00000133195",5,8,10,12,4,11
"ENSG00000204899",15,27,14,9,13,7
"ENSG00000140319",422,260,483,560,355,340
"ENSG00000213699",4,4,3,12,5,3
"ENSG00000258653",36,36,34,15,9,19
"ENSG00000168066",149,156,112,182,126,66
"ENSG00000121621",6,15,26,12,2,7
"ENSG00000149262",18,22,37,28,18,20
"ENSG00000176619",22,56,22,62,21,12
"ENSG00000133703",18,12,15,18,10,15
"ENSG00000100997",35,40,11,67,22,31
"ENSG00000172493",12,12,27,18,12,4
"ENSG00000168395",16,16,44,16,7,9
"ENSG00000175854",20,18,7,18,9,2
"ENSG00000146733",14,20,31,33,18,7
"ENSG00000010165",16,23,49,31,12,4
"ENSG00000083457",3,9,29,15,5,7
"ENSG00000197442",26,54,46,90,61,46
"ENSG00000075790",14,20,50,27,19,16
"ENSG00000149547",44,43,62,96,78,46
"ENSG00000116962",25,27,8,52,29,12
"ENSG00000176623",33,37,56,27,9,22
"ENSG00000132017",25,29,28,38,17,6
"ENSG00000197299",4,20,34,9,2,15
"ENSG00000015475",37,77,50,68,33,29
"ENSG00000107262",83,83,139,100,90,57
"ENSG00000073614",15,14,29,25,18,15
"ENSG00000100983",17,40,43,34,10,17
"ENSG00000129657",17,15,32,49,36,14
"ENSG00000166710",2876,2830,4605,4533,3967,4098
"ENSG00000106344",21,23,17,33,13,25
"ENSG00000159131",53,105,67,69,28,27
"ENSG00000157450",37,43,52,24,14,20
"ENSG00000105926",14,23,56,20,4,16
"ENSG00000171606",10,14,17,20,14,9
"ENSG00000196396",62,83,85,56,30,20
"ENSG00000049541",30,97,60,88,32,29
"ENSG00000160447",33,17,12,17,4,5
"ENSG00000122203",25,17,51,56,27,22
"ENSG00000157869",11,13,34,38,19,17
"ENSG00000083720",23,67,34,54,20,28
"ENSG00000162777",41,86,41,18,17,29
"ENSG00000099817",90,187,108,151,134,44
"ENSG00000148840",37,42,37,34,20,9
"ENSG00000119787",22,30,23,34,14,16
"ENSG00000132356",19,17,25,30,13,18
"ENSG00000136111",4,5,21,14,3,5
"ENSG00000170579",4,4,42,5,5,10
"ENSG00000198216",14,7,28,3,2,13
"ENSG00000008018",276,389,419,484,289,223
"ENSG00000162819",12,11,52,25,13,25
"ENSG00000198589",10,19,27,25,12,19
"ENSG00000132781",8,15,14,20,5,7
"ENSG00000028839",36,59,17,50,31,54
"ENSG00000177889",110,230,315,218,106,80
"ENSG00000189007",13,12,16,21,5,14
"ENSG00000112081",677,522,327,472,422,218
"ENSG00000122912",10,10,43,5,6,9
"ENSG00000167118",68,83,147,147,88,56
"ENSG00000125166",109,201,95,142,65,71
"ENSG00000115392",17,25,26,26,6,9
"ENSG00000073969",20,26,46,47,33,15
"ENSG00000214021",15,38,23,5,4,7
"ENSG00000125447",18,26,22,43,15,17
"ENSG00000143924",18,25,42,26,26,20
"ENSG00000048544",50,61,78,63,31,19
"ENSG00000135828",4,4,4,4,4,16
"ENSG00000196305",62,112,72,142,91,84
"ENSG00000143149",31,73,28,80,37,29
"ENSG00000109814",51,45,26,43,22,32
"ENSG00000090674",7,5,8,18,6,6
"ENSG00000171314",326,362,507,282,147,115
"ENSG00000124198",12,17,20,32,22,21
"ENSG00000106025",23,18,27,46,38,10
"ENSG00000126767",23,41,31,49,30,24
"ENSG00000173207",42,74,54,26,11,21
"ENSG00000153107",24,39,55,40,16,19
"ENSG00000102096",115,129,130,66,76,52
"ENSG00000143742",32,82,156,169,68,108
"ENSG00000139163",16,23,29,34,21,11
"ENSG00000132466",37,25,37,50,31,28
"ENSG00000120539",4,13,27,15,4,12
"ENSG00000119048",75,77,106,170,136,74
"ENSG00000198826",4,16,20,14,2,16
"ENSG00000078246",6,3,27,12,10,7
"ENSG00000196684",7,25,16,17,10,7
"ENSG00000104325",25,66,87,75,11,22
"ENSG00000058804",7,21,34,13,4,5
"ENSG00000159352",152,177,227,285,165,154
"ENSG00000065559",17,21,44,36,15,22
"ENSG00000095321",9,5,8,34,15,14
"ENSG00000084652",44,42,36,67,36,48
"ENSG00000159086",32,24,50,58,29,25
"ENSG00000169895",63,52,31,66,26,19
"ENSG00000168566",14,6,26,13,5,11
"ENSG00000115738",145,254,134,63,19,4
"ENSG00000196189",21,37,38,43,29,45
"ENSG00000120008",30,35,56,54,25,14
"ENSG00000037474",70,96,76,108,76,59
"ENSG00000090889",4,16,29,7,2,10
"ENSG00000157873",73,80,99,81,67,35
"ENSG00000102882",42,51,39,32,32,21
"ENSG00000108848",77,75,104,69,57,48
"ENSG00000072110",24,41,9,34,3,4
"ENSG00000135829",158,214,95,182,99,88
"ENSG00000131374",7,12,32,13,10,11
"ENSG00000177951",21,12,77,20,16,13
"ENSG00000113356",6,16,11,12,2,6
"ENSG00000141968",23,42,36,31,14,18
"ENSG00000072571",7,29,21,9,1,15
"ENSG00000257093",8,15,20,22,17,17
"ENSG00000126464",8,13,4,65,26,20
"ENSG00000084092",34,59,36,83,21,19
"ENSG00000105669",70,135,61,165,91,33
"ENSG00000089057",3,5,24,10,6,9
"ENSG00000116641",8,12,19,17,7,13
"ENSG00000065427",134,217,168,259,120,119
"ENSG00000079819",35,64,58,38,11,13
"ENSG00000151233",10,6,22,10,9,7
"ENSG00000128604",67,80,46,40,26,17
"ENSG00000085719",46,35,26,42,29,28
"ENSG00000104635",15,23,20,24,6,31
"ENSG00000114902",96,156,185,163,105,177
"ENSG00000119906",8,12,22,9,7,6
"ENSG00000198554",8,23,55,19,3,11
"ENSG00000117450",659,924,707,857,613,648
"ENSG00000125734",39,49,32,36,11,6
"ENSG00000126787",6,36,14,15,2,11
"ENSG00000134897",14,12,30,25,11,11
"ENSG00000068724",14,27,34,24,9,14
"ENSG00000154310",6,26,31,18,16,20
"ENSG00000140941",94,96,120,166,178,94
"ENSG00000107551",17,45,68,61,21,33
"ENSG00000151470",8,8,41,12,5,18
"ENSG00000155256",19,18,8,29,16,9
"ENSG00000108773",62,36,38,59,25,10
"ENSG00000116898",126,188,62,126,60,38
"ENSG00000059378",23,13,12,68,17,15
"ENSG00000102977",22,32,19,24,16,11
"ENSG00000067334",102,117,50,136,72,53
"ENSG00000137145",13,15,25,14,11,18
"ENSG00000068383",8,15,7,17,16,7
"ENSG00000164022",82,103,63,216,69,98
"ENSG00000151849",7,14,33,16,4,15
"ENSG00000142534",1485,1369,2859,1736,1341,1310
"ENSG00000115355",11,16,25,34,15,21
"ENSG00000140905",10,14,31,38,14,13
"ENSG00000198728",43,33,48,64,36,24
"ENSG00000091129",3,4,12,20,4,3
"ENSG00000011451",7,11,2,9,4,5
"ENSG00000176390",18,26,28,12,13,21
"ENSG00000064313",19,26,53,26,14,19
"ENSG00000081870",71,71,15,3,2,4
"ENSG00000123095",13,2,8,33,26,11
"ENSG00000196236",38,75,246,3,3,6
"ENSG00000118873",22,21,40,27,15,12
"ENSG00000183172",40,110,42,103,35,62
"ENSG00000117394",21,32,34,18,13,7
"ENSG00000182670",28,29,29,29,32,20
"ENSG00000090263",41,56,36,61,30,46
"ENSG00000071859",148,114,187,200,110,56
"ENSG00000077152",25,58,58,26,2,13
"ENSG00000162076",6,14,1,9,4,1
"ENSG00000135968",13,17,35,24,10,12
"ENSG00000157895",9,10,18,15,9,10
"ENSG00000143398",32,32,43,37,35,14
"ENSG00000140743",16,12,26,50,35,5
"ENSG00000160211",61,58,47,180,49,51
"ENSG00000165671",9,13,15,14,12,11
"ENSG00000163659",30,39,40,51,41,42
"ENSG00000138767",3,6,22,30,6,10
"ENSG00000141458",30,23,26,33,16,16
"ENSG00000104731",18,26,31,29,22,12
"ENSG00000032219",11,10,42,22,10,10
"ENSG00000109046",65,53,73,89,57,48
"ENSG00000117500",25,38,29,47,73,32
"ENSG00000144843",8,18,20,24,11,13
"ENSG00000213983",24,37,42,36,17,17
"ENSG00000078061",36,50,46,69,33,7
"ENSG00000122547",5,2,22,17,6,18
"ENSG00000103502",33,39,16,32,31,10
"ENSG00000114956",19,30,39,33,19,18
"ENSG00000112759",37,50,36,56,40,30
"ENSG00000066926",12,17,51,20,13,22
"ENSG00000162302",9,20,13,19,11,4
"ENSG00000115649",66,85,62,58,31,11
"ENSG00000136783",20,36,24,19,25,17
"ENSG00000196357",12,8,43,9,9,6
"ENSG00000135740",3,2,15,7,2,4
"ENSG00000083290",4,4,20,15,6,44
"ENSG00000137767",40,74,141,84,20,50
"ENSG00000144115",2,2,18,7,2,9
"ENSG00000051596",42,86,22,63,25,24
"ENSG00000115204",27,41,61,33,24,13
"ENSG00000138443",15,16,36,19,12,10
"ENSG00000135336",14,30,41,38,18,20
"ENSG00000161800",16,43,70,21,4,13
"ENSG00000198265",5,8,49,11,6,10
"ENSG00000180879",140,228,292,119,130,47
"ENSG00000197386",23,33,40,22,11,13
"ENSG00000099783",170,181,189,173,146,97
"ENSG00000106415",10,17,19,36,16,13
"ENSG00000143702",14,12,19,22,18,17
"ENSG00000077585",33,29,54,74,45,27
"ENSG00000153310",37,54,28,147,61,53
"ENSG00000124299",19,50,37,41,33,11
"ENSG00000021355",22,24,15,104,60,51
"ENSG00000183742",9,11,46,2,1,3
"ENSG00000177000",3,4,3,10,5,6
"ENSG00000108528",46,123,39,95,28,28
"ENSG00000169567",161,169,408,289,399,580
"ENSG00000121931",15,15,58,17,14,11
"ENSG00000122435",13,22,21,20,11,14
"ENSG00000138346",4,12,18,7,3,7
"ENSG00000227057",46,79,42,96,47,27
"ENSG00000118263",7,5,28,11,10,6
"ENSG00000113194",16,20,37,21,16,17
"ENSG00000173113",241,312,132,250,175,62
"ENSG00000165118",9,27,1,7,12,4
"ENSG00000170903",14,13,42,12,14,6
"ENSG00000089916",17,15,42,28,18,13
"ENSG00000136451",8,10,42,20,9,9
"ENSG00000166266",17,16,26,24,13,25
"ENSG00000075856",43,59,46,54,37,29
"ENSG00000111752",8,7,31,30,13,5
"ENSG00000146834",93,102,108,73,38,13
"ENSG00000033030",30,25,13,36,20,26
"ENSG00000115514",34,82,45,103,35,68
"ENSG00000173064",7,8,18,15,10,9
"ENSG00000172345",4,8,28,9,3,12
"ENSG00000075945",41,55,48,50,26,28
"ENSG00000107537",12,7,18,6,6,5
"ENSG00000143862",63,37,33,102,58,25
"ENSG00000092020",25,21,24,72,35,30
"ENSG00000079785",113,129,88,203,87,62
"ENSG00000169499",14,13,23,18,20,5
"ENSG00000241973",24,30,35,34,15,15
"ENSG00000164430",14,29,12,24,4,18
"ENSG00000127663",26,24,24,18,19,4
"ENSG00000163935",6,6,21,10,3,10
"ENSG00000164331",13,18,33,22,15,40
"ENSG00000085982",4,7,50,21,10,16
"ENSG00000118242",55,57,136,78,63,78
"ENSG00000197122",47,48,38,89,30,7
"ENSG00000060971",35,54,59,100,34,32
"ENSG00000184922",43,51,47,79,42,20
"ENSG00000065135",87,123,74,197,106,47
"ENSG00000128789",40,56,93,119,36,59
"ENSG00000259332",4,7,16,34,28,28
"ENSG00000100368",15,11,6,2,2,9
"ENSG00000171604",13,20,18,14,9,3
"ENSG00000088812",7,4,32,5,4,13
"ENSG00000116161",154,285,208,486,180,174
"ENSG00000168944",13,17,17,19,13,14
"ENSG00000146278",16,10,72,20,34,24
"ENSG00000142875",6,8,36,36,41,19
"ENSG00000157077",4,5,15,4,2,6
"ENSG00000110497",11,14,21,18,10,13
"ENSG00000266967",28,44,76,28,9,17
"ENSG00000071537",22,34,37,40,29,34
"ENSG00000166886",31,17,16,32,7,6
"ENSG00000048052",2,4,46,5,6,7
"ENSG00000111843",44,91,61,80,43,33
"ENSG00000107862",21,29,28,52,34,17
"ENSG00000173145",33,49,38,34,17,20
"ENSG00000257923",5,13,13,18,9,5
"ENSG00000121749",24,28,27,53,38,28
"ENSG00000062650",36,51,33,57,35,29
"ENSG00000099203",11,12,8,15,11,9
"ENSG00000172500",48,98,69,108,38,30
"ENSG00000110046",8,7,7,9,5,3
"ENSG00000196313",28,21,38,32,19,13
"ENSG00000103091",27,32,49,25,11,10
"ENSG00000159082",4,2,26,5,3,4
"ENSG00000232119",72,94,45,207,53,63
"ENSG00000100813",60,63,77,66,37,42
"ENSG00000124406",18,21,33,12,14,18
"ENSG00000140854",9,29,14,21,6,4
"ENSG00000187735",68,166,46,200,108,81
"ENSG00000114988",11,17,44,19,13,19
"ENSG00000116198",18,14,22,33,16,22
"ENSG00000140263",13,21,70,98,34,25
"ENSG00000169919",26,29,24,34,22,20
"ENSG00000114354",138,128,152,146,83,74
"ENSG00000171843",31,32,42,28,11,2
"ENSG00000186283",29,39,61,41,34,30
"ENSG00000168255",33,30,38,22,6,4
"ENSG00000104953",3,4,26,5,2,1
"ENSG00000114767",61,76,32,77,31,14
"ENSG00000062194",47,47,43,67,45,48
"ENSG00000136143",21,51,33,69,30,29
"ENSG00000090061",67,61,89,85,49,35
"ENSG00000188010",21,16,21,43,30,12
"ENSG00000142867",12,21,43,19,24,11
"ENSG00000130164",29,27,10,37,35,13
"ENSG00000055609",12,11,21,16,10,11
"ENSG00000211455",47,52,43,27,19,20
"ENSG00000175220",15,24,22,25,15,5
"ENSG00000178467",15,21,26,29,14,15
"ENSG00000168090",82,132,99,114,58,79
"ENSG00000146067",11,12,9,15,4,11
"ENSG00000004468",3,5,76,77,56,29
"ENSG00000119650",17,19,19,28,13,11
"ENSG00000100906",573,524,303,417,263,162
"ENSG00000126934",51,112,91,83,45,34
"ENSG00000169288",51,59,64,43,33,36
"ENSG00000174775",34,30,32,32,10,6
"ENSG00000164609",66,61,49,58,38,28
"ENSG00000160746",15,23,20,4,3,7
"ENSG00000106009",11,21,8,7,3,3
"ENSG00000165934",28,71,67,85,32,45
"ENSG00000096996",3,6,17,6,2,3
"ENSG00000141543",241,209,84,521,1245,490
"ENSG00000140307",101,115,120,105,88,66
"ENSG00000155970",2,3,41,4,2,10
"ENSG00000151208",1,3,11,3,2,9
"ENSG00000166987",25,12,20,29,14,5
"ENSG00000136827",35,55,58,57,21,21
"ENSG00000131899",3,3,3,10,3,5
"ENSG00000172869",11,14,37,7,6,9
"ENSG00000100038",12,13,31,28,9,6
"ENSG00000261796",51,73,49,60,43,36
"ENSG00000221955",14,15,73,54,33,59
"ENSG00000091527",50,64,68,97,60,50
"ENSG00000112242",7,11,12,12,9,9
"ENSG00000090621",203,221,216,161,130,111
"ENSG00000011007",39,50,68,77,48,47
"ENSG00000006576",13,12,54,22,11,13
"ENSG00000044115",83,107,53,124,47,34
"ENSG00000124641",2,10,17,10,4,11
"ENSG00000152234",357,625,490,721,285,294
"ENSG00000142185",1,3,6,7,7,3
"ENSG00000142751",28,37,54,67,30,19
"ENSG00000100767",2,2,5,5,2,2
"ENSG00000147601",12,19,4,17,9,2
"ENSG00000157426",4,10,9,6,5,10
"ENSG00000164307",27,51,48,48,19,26
"ENSG00000103966",56,70,36,34,19,6
"ENSG00000085760",18,32,32,36,19,31
"ENSG00000167113",9,26,23,26,13,7
"ENSG00000205531",67,131,86,144,57,74
"ENSG00000157617",5,8,14,3,1,6
"ENSG00000125691",1376,1284,1619,2459,1686,1339
"ENSG00000175931",15,15,25,33,15,9
"ENSG00000107890",5,8,38,10,3,16
"ENSG00000129250",49,84,68,182,77,88
"ENSG00000134030",5,5,10,10,3,10
"ENSG00000001461",3,4,15,6,4,6
"ENSG00000176953",20,38,36,35,13,9
"ENSG00000243811",10,7,19,25,7,9
"ENSG00000144746",198,153,212,419,118,123
"ENSG00000142949",1,2,8,5,3,2
"ENSG00000109917",110,103,75,107,78,46
"ENSG00000155561",25,50,39,42,15,22
"ENSG00000111361",54,66,42,50,34,16
"ENSG00000134575",5,13,33,16,4,10
"ENSG00000147130",15,18,56,14,6,14
"ENSG00000076984",18,21,11,20,16,6
"ENSG00000270181",23,25,35,25,11,11
"ENSG00000095261",21,19,47,41,21,32
"ENSG00000244405",13,8,20,9,3,4
"ENSG00000144029",76,79,56,116,62,40
"ENSG00000187741",7,15,28,18,6,11
"ENSG00000110660",19,28,59,30,24,9
"ENSG00000127314",102,132,137,199,119,74
"ENSG00000148175",35,34,65,47,36,27
"ENSG00000153574",46,74,33,74,37,35
"ENSG00000083642",23,28,20,34,17,19
"ENSG00000197885",477,368,1610,16,4,15
"ENSG00000167978",83,51,39,66,47,20
"ENSG00000100462",49,83,26,118,41,54
"ENSG00000171634",19,20,26,27,24,17
"ENSG00000066322",62,69,99,92,44,42
"ENSG00000119397",13,20,29,22,12,13
"ENSG00000088986",260,184,140,425,251,118
"ENSG00000182095",9,9,21,16,11,6
"ENSG00000125912",21,47,24,52,17,15
"ENSG00000110315",7,11,24,27,19,13
"ENSG00000162851",43,62,44,34,24,10
"ENSG00000105778",14,17,24,18,11,20
"ENSG00000112739",37,39,79,53,38,33
"ENSG00000147364",19,26,31,15,6,24
"ENSG00000102225",44,44,35,87,40,25
"ENSG00000082641",49,40,69,31,38,19
"ENSG00000182986",3,3,32,2,3,7
"ENSG00000158863",13,12,19,37,15,11
"ENSG00000121380",5,3,31,5,2,6
"ENSG00000184047",26,34,46,40,25,52
"ENSG00000188735",24,27,96,16,4,10
"ENSG00000175471",24,13,27,12,24,9
"ENSG00000011143",7,11,25,28,13,19
"ENSG00000133392",4,3,12,4,2,10
"ENSG00000185420",8,11,41,12,4,11
"ENSG00000116497",16,18,19,10,5,15
"ENSG00000122779",14,15,17,18,10,11
"ENSG00000197362",4,4,1,4,4,3
"ENSG00000185359",58,51,25,45,29,15
"ENSG00000197601",21,23,24,27,16,13
"ENSG00000165997",11,5,7,7,5,4
"ENSG00000144028",88,112,47,110,65,46
"ENSG00000169905",6,5,43,6,7,7
"ENSG00000166669",4,7,40,7,5,29
"ENSG00000169016",11,6,20,20,13,11
"ENSG00000185917",9,13,1,10,5,6
"ENSG00000100241",21,30,18,75,31,11
"ENSG00000108604",64,109,53,120,48,45
"ENSG00000167302",6,12,16,7,5,6
"ENSG00000166225",5,3,32,3,4,9
"ENSG00000163104",24,32,38,29,18,7
"ENSG00000166164",53,85,52,94,57,42
"ENSG00000138942",16,16,15,25,31,17
"ENSG00000176386",22,35,88,56,37,45
"ENSG00000038219",26,23,35,38,27,19
"ENSG00000004534",53,46,84,66,36,45
"ENSG00000146263",4,6,11,6,3,13
"ENSG00000171148",29,66,62,66,30,31
"ENSG00000117682",17,18,73,17,12,30
"ENSG00000138835",27,16,42,38,27,16
"ENSG00000108239",4,3,14,7,3,12
"ENSG00000178252",62,69,65,172,147,58
"ENSG00000005007",42,44,27,74,42,14
"ENSG00000171208",22,37,53,14,2,10
"ENSG00000198718",17,11,37,13,14,12
"ENSG00000118246",50,47,36,36,18,29
"ENSG00000149679",8,9,8,17,3,6
"ENSG00000163156",56,47,48,54,38,18
"ENSG00000133026",3,4,47,15,9,16
"ENSG00000204628",1076,1390,1463,1298,857,1109
"ENSG00000105248",25,34,30,18,7,2
"ENSG00000225190",6,8,39,13,10,5
"ENSG00000158467",11,11,29,9,5,15
"ENSG00000114395",14,13,32,6,5,10
"ENSG00000205744",32,37,31,42,26,13
"ENSG00000163093",5,3,8,6,6,6
"ENSG00000110871",29,62,28,49,19,18
"ENSG00000115762",21,16,19,51,25,21
"ENSG00000184162",17,27,36,25,11,15
"ENSG00000178188",23,17,20,38,29,4
"ENSG00000139725",27,34,61,94,47,32
"ENSG00000165304",8,32,23,21,2,17
"ENSG00000157191",74,71,114,152,80,58
"ENSG00000066455",20,34,61,50,53,41
"ENSG00000047410",55,82,55,119,62,47
"ENSG00000102103",55,65,87,71,17,30
"ENSG00000161618",5,14,10,11,2,2
"ENSG00000138411",3,10,36,17,17,6
"ENSG00000082898",83,112,68,183,63,81
"ENSG00000108825",2,3,12,28,9,17
"ENSG00000090863",33,32,38,66,47,30
"ENSG00000163110",11,15,34,19,14,13
"ENSG00000080345",11,14,28,15,11,13
"ENSG00000104915",18,34,28,35,17,5
"ENSG00000243646",36,51,3,64,48,38
"ENSG00000120699",38,67,38,56,21,32
"ENSG00000152256",7,8,26,6,4,4
"ENSG00000162511",367,631,1228,448,430,588
"ENSG00000180263",3,3,20,9,1,2
"ENSG00000147044",9,13,30,22,14,11
"ENSG00000176095",14,18,16,29,21,12
"ENSG00000197114",29,24,15,38,24,20
"ENSG00000089159",7,7,1,15,5,14
"ENSG00000106245",121,105,98,163,146,92
"ENSG00000169733",22,21,11,25,9,2
"ENSG00000168411",15,27,34,60,25,27
"ENSG00000133142",45,48,28,54,63,25
"ENSG00000103353",21,34,29,41,34,21
"ENSG00000143314",36,87,57,61,31,62
"ENSG00000071967",11,27,7,58,61,24
"ENSG00000163611",7,14,19,26,9,14
"ENSG00000188917",7,8,15,13,4,7
"ENSG00000143418",63,64,27,40,16,14
"ENSG00000143258",15,22,22,26,11,13
"ENSG00000082701",28,31,44,69,44,29
"ENSG00000113048",21,39,52,56,32,38
"ENSG00000145982",5,21,14,25,5,18
"ENSG00000135956",10,32,32,45,24,28
"ENSG00000160789",398,353,184,418,116,66
"ENSG00000122862",675,1032,2256,1437,622,1338
"ENSG00000153936",15,18,37,11,6,14
"ENSG00000128159",21,22,23,18,10,5
"ENSG00000127914",12,14,17,18,14,20
"ENSG00000211460",50,95,26,48,32,20
"ENSG00000111679",134,243,126,172,102,60
"ENSG00000116095",35,22,38,30,18,12
"ENSG00000070770",76,70,72,80,61,30
"ENSG00000120438",411,495,255,502,297,275
"ENSG00000116353",13,16,34,5,6,7
"ENSG00000070495",65,43,28,68,47,45
"ENSG00000041880",11,17,21,12,7,6
"ENSG00000197275",5,8,36,5,3,4
"ENSG00000091640",91,121,135,79,43,13
"ENSG00000135090",30,31,52,29,26,22
"ENSG00000241058",14,18,36,4,4,4
"ENSG00000173614",12,9,1,12,7,14
"ENSG00000138448",4,5,14,13,5,6
"ENSG00000161542",29,30,39,36,13,17
"ENSG00000213995",14,15,19,19,15,9
"ENSG00000124532",26,44,38,26,16,10
"ENSG00000115289",24,28,30,14,11,14
"ENSG00000162433",28,7,78,20,25,30
"ENSG00000120685",28,33,47,100,43,30
"ENSG00000021776",33,39,31,37,20,17
"ENSG00000166387",25,27,45,30,19,17
"ENSG00000042317",3,4,14,4,2,10
"ENSG00000115919",80,95,55,53,42,30
"ENSG00000104814",59,96,64,81,56,25
"ENSG00000163297",8,7,22,22,4,9
"ENSG00000162066",5,14,34,13,6,2
"ENSG00000121067",30,41,29,78,45,47
"ENSG00000123933",9,16,3,45,26,6
"ENSG00000071243",17,23,18,20,16,21
"ENSG00000085840",5,17,12,13,3,13
"ENSG00000096717",21,11,47,16,11,9
"ENSG00000121104",9,34,31,24,10,3
"ENSG00000145287",206,191,36,111,131,14
"ENSG00000136811",15,25,31,51,24,17
"ENSG00000166133",11,35,30,24,7,15
"ENSG00000090565",10,9,16,12,9,1
"ENSG00000072682",8,7,23,50,38,22
"ENSG00000141084",10,10,26,12,15,14
"ENSG00000164163",112,146,64,172,73,71
"ENSG00000144580",51,54,41,95,49,45
"ENSG00000168765",55,45,56,236,62,41
"ENSG00000055163",60,69,72,110,53,50
"ENSG00000182628",21,26,10,45,24,40
"ENSG00000259207",9,14,24,4,4,15
"ENSG00000104177",16,14,15,4,9,13
"ENSG00000139291",13,14,50,32,24,9
"ENSG00000103222",21,23,26,35,22,12
"ENSG00000007312",107,147,71,139,108,38
"ENSG00000100968",19,12,49,3,2,3
"ENSG00000107833",71,134,74,139,68,60
"ENSG00000105501",5,6,7,9,4,2
